"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C11orf68",208.5511498994,-2.32654062142461,0.279467293174136,-8.3249119959628,8.43914144877186e-17,1.87732212877334e-15
"FANCA",340.627924814301,-1.44210983585876,0.173335048369695,-8.31978211805716,8.81251584702369e-17,1.95761971745433e-15
"YPEL1",105.862161669251,-2.35326542211049,0.282917424374756,-8.31785255825505,8.95713398697591e-17,1.98694679666082e-15
"EFHD2",3180.85025238104,-2.092540090954,0.251577311461641,-8.3176820628082,8.97002437742636e-17,1.98701157978607e-15
"SULF2",1604.99741397251,-1.31974817626011,0.158750254571347,-8.31336100734869,9.30289661217142e-17,2.05785813979197e-15
"ADM",1457.68533616175,2.52849751350394,0.30426733094566,8.3101182951367,9.56067161577971e-17,2.11191754515515e-15
"PLCH2",111.992553508009,-3.43189683827697,0.413165905104293,-8.30634085697531,9.8698450432059e-17,2.17716358071949e-15
"TBC1D3",7.58996723845835,-7.12969658593178,0.858508434892894,-8.30474844061523,1.00031152957361e-16,2.20347953134568e-15
"CLTB",455.051742521571,-2.27731251779646,0.274278501297767,-8.30292023261465,1.0158308155376e-16,2.23454443830669e-15
"KRT73",61.624080228881,-2.94933245761752,0.355351993411768,-8.29974929731136,1.04331321388649e-16,2.28861418767979e-15
"CAPN12",46.6109338864826,-2.18618415178903,0.263417535509493,-8.29931138623932,1.04716574093628e-16,2.29387473139543e-15
"LCN2",265.136485077591,3.5592373936197,0.428921483732494,8.2981093943979,1.05781251773447e-16,2.31398322187351e-15
"CKAP2L",53.3789919057804,2.7184516922781,0.327874892580013,8.29112491928518,1.1218238990013e-16,2.45061032341392e-15
"DVL1",152.21109428129,-3.30645958585649,0.398938345226819,-8.28814684127839,1.15026518364048e-16,2.5092645195543e-15
"PTDSS2",138.359859933174,-1.82481524167656,0.220331480670577,-8.28213578977797,1.20985521822044e-16,2.63197744852037e-15
"MARCKSL1",679.208193550127,-1.88649312975562,0.22780104366876,-8.28131908165761,1.21818297268802e-16,2.64644378033546e-15
"SLC31A2",254.004993600865,-2.38828863843101,0.28881805240371,-8.26918060887918,1.34882805493227e-16,2.92623329881592e-15
"SMARCD3",338.500779437794,-2.11943524079034,0.256373886308045,-8.26697005421116,1.37406458299707e-16,2.97280474664333e-15
"TMEM203",385.701325829975,-2.12854712332382,0.25750237109001,-8.26612630522065,1.38381941249635e-16,2.98571816332318e-15
"SIRT7",572.981646948148,-1.93009416225186,0.233492012454469,-8.2662106594684,1.38284110441468e-16,2.98571816332318e-15
"CCDC157",73.2260254827645,-1.46956895142209,0.177985054948375,-8.25669858544217,1.49756970691507e-16,3.22232870633895e-15
"PTGS2",2699.14567170559,2.99234630280329,0.362478065796624,8.25524793128366,1.51587231194817e-16,3.25586383679751e-15
"AGBL5",327.176330458404,-1.61831058882592,0.196036798893139,-8.25513678025355,1.51728374337191e-16,3.25586383679751e-15
"PPARD",348.089209886254,-1.26335705578155,0.153045358180797,-8.25478845486514,1.52171528869286e-16,3.26093662136737e-15
"CCDC88B",1237.7711634849,-2.23330994485697,0.270576641201752,-8.25389041322207,1.53319950739743e-16,3.28108855233003e-15
"RUNDC1",217.27063549042,-1.9146036979564,0.232000114823212,-8.25259806192491,1.54987629608383e-16,3.31228305444908e-15
"OBSCN",270.439142174281,-1.87707870408918,0.227635336885268,-8.24598996699383,1.63798414867914e-16,3.49584384207949e-15
"BRD7",623.896729777788,-1.67439856763012,0.203243880259222,-8.23837138660485,1.74570583279949e-16,3.71569128136486e-15
"CNOT3",208.296446914572,-1.94467890438358,0.236299538767433,-8.22971942529916,1.87652456440979e-16,3.98875275335191e-15
"SARM1",115.327277123784,-1.40275658660501,0.170460345325582,-8.2292253012026,1.88428078004658e-16,3.9998487837005e-15
"ZNF609",409.049651138936,-1.34980933577998,0.164083604195316,-8.22635108729838,1.9300276338691e-16,4.0914510539494e-15
"PET117",64.0261544387995,-2.04535595543872,0.24872441040567,-8.22338246617107,1.97842645413633e-16,4.18842174961586e-15
"GLUL",15183.5622099976,1.56573414672909,0.19044192264811,8.22158338330881,2.00833796570476e-16,4.24604643365891e-15
"C10orf105",37.6695030057796,-2.7854768839345,0.338842990584283,-8.22055335756355,2.0256633772709e-16,4.2712249714327e-15
"ITGA2B",10472.0635180494,2.63538641133832,0.320597242034278,8.22024043193907,2.03095602224032e-16,4.27666734082435e-15
"POLR2J",497.865636334466,-1.3074673778419,0.159063558562157,-8.21977949984677,2.03877680191957e-16,4.28741169598339e-15
"MSMP",8.96034770179466,-7.36714648111582,0.896672536317909,-8.21609470874198,2.10237444981922e-16,4.41526628795589e-15
"HEMGN",256.705602161248,2.33524079242862,0.284313540017797,8.21361090394233,2.14634303861956e-16,4.5016120219558e-15
"CEACAM3",320.575728619641,2.8175848974919,0.34304586200695,8.21343502296732,2.14949064628877e-16,4.50222662327576e-15
"SCRIB",198.60840564802,-3.35974679260984,0.409500086569004,-8.20450813761598,2.31536836822354e-16,4.84323473522833e-15
"STX2",251.922644668027,-1.2760398804829,0.155572483372566,-8.20222093792146,2.35986074847877e-16,4.92976473178902e-15
"CORO1B",1808.35642232714,-1.38918362497246,0.169391545319405,-8.20102102707083,2.38353831414068e-16,4.9726410437337e-15
"ZNF559-ZNF177",6.67059594567607,-3.32588506415949,0.405622268297611,-8.19946369837674,2.41461821711172e-16,5.03082675301006e-15
"RGPD2",49.4410345633258,-2.56565666406947,0.31293197680386,-8.19876795677413,2.42863204215944e-16,5.05334888772277e-15
"PCYT1B",139.515669197006,3.17002953197051,0.387125193928342,8.18864176676987,2.64190613152235e-16,5.48265046136455e-15
"CDC6",120.368332908166,2.49866257288853,0.305191538260518,8.18719479291598,2.67385214490536e-16,5.54165519440832e-15
"AMFR",695.908920377055,-1.61993747694527,0.198167960059605,-8.17456806063919,2.96927678169038e-16,6.14585740168251e-15
"TPRA1",334.26294465341,-1.43074856791951,0.175079622886527,-8.17198794657454,3.03348847507491e-16,6.2705347613213e-15
"RWDD3",53.6904412479205,-1.50931813185701,0.184805310694165,-8.16707120692428,3.15966415721044e-16,6.52280406904751e-15
"IFFO2",197.79603425505,-2.36581205165758,0.289819759839085,-8.16304607032706,3.26679833286479e-16,6.7263633558673e-15
"SRRD",185.972625888483,-1.28635787246788,0.157689812197945,-8.15752047984652,3.4197209658925e-16,7.03205203051584e-15
"KHNYN",1014.09544389552,-1.39666454214518,0.171230916752312,-8.15661428809305,3.44546476733551e-16,7.07576436333536e-15
"SNX15",49.096380648795,-3.96197434533014,0.485867856348703,-8.15442778022891,3.50836986501333e-16,7.19557991040185e-15
"KANK3",18.4160448006971,-4.14053442109279,0.507884375246132,-8.15251388485066,3.5643601084191e-16,7.30092047142675e-15
"CARD11",1095.26228119439,-1.36370355367476,0.167277433734042,-8.15234621451054,3.56930698738577e-16,7.30157066213337e-15
"SCARA3",26.8252898895171,-8.24475020571594,1.01171967997123,-8.14924367780447,3.66207364863418e-16,7.48163543863449e-15
"ZNF746",185.603110036146,-1.89668591517633,0.2327701569984,-8.14832081412123,3.69012320079048e-16,7.52918798484701e-15
"SRR",74.5163591858733,-1.30068359979205,0.159708533969245,-8.14410831698274,3.82087072972974e-16,7.7858880037852e-15
"SGSM3",659.246136343328,-3.74589565922132,0.459993090966772,-8.14337374361109,3.84413333679837e-16,7.82318335328824e-15
"LGALSL",270.59776334342,2.20438779955676,0.270878564963966,8.13791892263606,4.02129975295202e-16,8.17318810612877e-15
"SHE",73.7270635434472,-5.69894245838262,0.700491062454186,-8.13563907356112,4.09770927104963e-16,8.31776970694914e-15
"KCNJ2",186.272352746932,2.9665203303242,0.36489932323378,8.12969534729349,4.30370682529283e-16,8.71348704088813e-15
"CTSZ",1253.40819599432,-3.31639657820148,0.408568894749808,-8.11710490156699,4.77436063357952e-16,9.65400204010463e-15
"ATP9A",320.895803732871,1.8363158506158,0.226236041184951,8.11681393025521,4.7858167604273e-16,9.66477617739557e-15
"CCNA2",179.509304751083,2.11734680707683,0.260925118183089,8.11476802931293,4.86713644301078e-16,9.81642915334604e-15
"MED25",231.268472452573,-1.51419812175069,0.186789735036881,-8.10643112402146,5.21282459317016e-16,1.05002132162809e-14
"TRIM73",14.5661371764709,-2.13002465310101,0.263025103225434,-8.09818008616236,5.57874448852035e-16,1.12229538358346e-14
"INCENP",56.901395675689,-2.46226177640813,0.304163087104849,-8.09520247787123,5.71691790218331e-16,1.14862712297115e-14
"PI3",42.4492123284511,6.89227035455138,0.851613402203759,8.0931915076911,5.81213750280738e-16,1.16627268058878e-14
"NKX6-2",7.66976359244328,-7.14425689987838,0.882868285556211,-8.09209824020065,5.86455779274125e-16,1.17529613096715e-14
"TFPT",91.7380123532339,-1.41699292945592,0.175179844718234,-8.08878973340262,6.02604962223801e-16,1.20459891814877e-14
"CXCL2",1684.5824609473,3.60988450572124,0.446430088148264,8.0861138206311,6.15986241759886e-16,1.22823451391112e-14
"THTPA",212.988793255221,-1.58334009737346,0.195818149577449,-8.08576784526925,6.17737576264515e-16,1.23017134505605e-14
"MXD1",4916.17562579818,1.84630948282387,0.228427895193966,8.08267957490965,6.33589411776599e-16,1.25856073079855e-14
"MUSTN1",8.53795102700002,-5.06081678364746,0.62649476568748,-8.07798733656459,6.58444422504927e-16,1.30628747569154e-14
"SDC4",238.067107146569,1.92380809128701,0.238218518547254,8.07581250617761,6.70288076667265e-16,1.32811351070303e-14
"PDE7A",713.209515506459,-1.44714460384303,0.179264144342151,-8.07269411936026,6.87637228077401e-16,1.36077971910123e-14
"REPS1",320.007231986626,-1.38916721377051,0.172114064582818,-8.07120102089083,6.96099990812324e-16,1.37580063347017e-14
"SLC4A5",26.4604699277321,-2.61937001268773,0.324553621977126,-8.07068488939044,6.99049184955981e-16,1.37990034357018e-14
"AK5",99.1597504858645,-2.03335717422668,0.251991998549285,-8.06913388493558,7.07985966047996e-16,1.39579433206362e-14
"FKBP1B",34.5040182269267,-2.4243638023079,0.300549741728617,-8.06643116165773,7.2382863731966e-16,1.42169679549261e-14
"ZNF580",151.46592808603,-2.13412249198348,0.264603595339704,-8.06535712125772,7.3022092096431e-16,1.43246820465785e-14
"LRRC37A2",87.3956402739402,-2.58650234666474,0.320731365004239,-8.06438854718981,7.36033185774815e-16,1.44207644795533e-14
"USF2",1021.85159056026,-2.12069814374685,0.263056438869821,-8.06176101546148,7.52031140605609e-16,1.47159245032651e-14
"PRTN3",94.4919411877469,6.0057143627976,0.745129121196877,8.05996463156722,7.63165264434772e-16,1.49152943626583e-14
"SEMA4B",481.280588826649,-1.32411957229579,0.164298963141034,-8.05920832962998,7.67901321054946e-16,1.4989281727325e-14
"ITIH4",59.1282128597111,-3.72730483162657,0.46271838518847,-8.0552339196732,7.93269542936538e-16,1.54653241423919e-14
"VCL",9584.47868680238,1.80035802672404,0.223724548092052,8.04720823922852,8.470399006586e-16,1.64932263125771e-14
"ADARB1",199.416024727543,-1.61083466041915,0.200267982223144,-8.04339586656601,8.73824653842367e-16,1.69519833215274e-14
"SETD1A",264.495072009831,-2.57733391349567,0.320469300958456,-8.04237381174236,8.81146076638646e-16,1.7073017101652e-14
"AARSD1",61.712689903883,-2.72371495757077,0.338800919946044,-8.03927851791114,9.03689662523916e-16,1.74883354077634e-14
"MMRN1",553.176976445145,2.88196306636089,0.358618903137863,8.0362831996421,9.26045752046958e-16,1.78990117662802e-14
"CCL20",83.7372704795627,4.20483368006077,0.523321541923748,8.03489507541322,9.36590175238688e-16,1.80806612532002e-14
"TSC22D1",3147.65021780513,2.10844054120065,0.262651319246357,8.02752694047202,9.9457133728627e-16,1.91765026059646e-14
"SUN2",5238.21547608874,-1.62996307044917,0.203243699086464,-8.01974712020836,1.05963085511207e-15,2.03810949351556e-14
"ZBTB4",704.298035817851,-1.31423343035357,0.163895841958585,-8.01871124153145,1.06860385068441e-15,2.05286479086414e-14
"HLA-F",3617.62638003396,-1.34038226200666,0.167259759292074,-8.01377610298987,1.11239136336161e-15,2.13438401252303e-14
"SLC25A37",6135.02967200797,2.37930301593763,0.297036172436122,8.01014568839862,1.14572636354577e-15,2.19567390107459e-14
"C22orf23",15.818823047253,-5.16270128469903,0.645068231564944,-8.00334140184558,1.21087611383311e-15,2.31771093050677e-14
"SOGA3",9.14355125013001,-6.49853774177752,0.812298304493465,-8.00018626879924,1.24231135558403e-15,2.37499814548744e-14
"TAF4",132.358732639567,-1.79987870258455,0.224989801249694,-7.99982351460919,1.24597667841952e-15,2.379121570464e-14
"SMDT1",526.146980186043,-1.52034951708033,0.190078850482109,-7.99852015741976,1.25923410455577e-15,2.40152845188072e-14
"LMTK3",23.1218185523689,-6.00290290357257,0.750855116208278,-7.99475527833712,1.29831487598979e-15,2.47307031692162e-14
"MTHFS",76.2383094393141,-1.93290963232806,0.242107897178551,-7.98367031746415,1.42045090741129e-15,2.69919900140854e-14
"WHAMM",459.72680423006,-1.62925730138177,0.204179496677941,-7.97953432097863,1.46886399747938e-15,2.78783669894643e-14
"GCHFR",72.8248395236579,-2.37933419231433,0.298243270932881,-7.9778302620943,1.48928002087808e-15,2.82318803957801e-14
"TSHZ1",275.333541943115,-1.35632436076119,0.17033348249931,-7.96275835414026,1.68245834242886e-15,3.18556218208739e-14
"SH2B2",74.9202986539333,-3.11093702716457,0.390723213195062,-7.96199693825586,1.69284666230441e-15,3.20138819638672e-14
"APOM",45.544366611621,-1.68532819212715,0.212052375074071,-7.94769778710779,1.90009493489395e-15,3.58472455898892e-14
"LENG9",37.1941183982066,-7.19366554560062,0.905513568877725,-7.9442934847639,1.95300701932165e-15,3.67575497717674e-14
"CDKN3",58.1382189004798,1.85020804610712,0.233268096686717,7.93168063866008,2.16199831000436e-15,4.0623090267266e-14
"ZDHHC8",228.254456407964,-1.78813835885043,0.225445076386897,-7.9315919757845,2.16354272283182e-15,4.0623090267266e-14
"CROCC",243.499370478604,-2.13558462612658,0.269297213453635,-7.93021434844615,2.18767958332486e-15,4.10274463593337e-14
"TRIM65",179.387095517431,-1.32984719215572,0.16786113753959,-7.92230537483442,2.33146851790317e-15,4.36203101593935e-14
"PPP1R3F",68.3227056943585,-2.70768819698759,0.341816021029971,-7.92147831113562,2.34703201205523e-15,4.38594655143781e-14
"POLR3H",438.850064608488,-1.26717995275996,0.160000052819124,-7.91987209024534,2.37755035796911e-15,4.43771884566731e-14
"GRAMD4",225.817144188682,-1.81790809852106,0.229640251431176,-7.91633037845671,2.44623075903207e-15,4.56051436542006e-14
"BUB1B",68.5462873536021,2.79072868062543,0.352893359732973,7.90813599535316,2.61271311304024e-15,4.85939990788568e-14
"VPS51",1409.91297779546,-1.59315167855488,0.201533003922407,-7.90516514688715,2.67578616617026e-15,4.97084798737778e-14
"RNASET2",2416.87667885855,-1.85449338521469,0.234601945181244,-7.90485084760053,2.68254601124723e-15,4.97754302228133e-14
"LSMEM1",68.8786350491712,2.19964138728376,0.278312019667398,7.90350840726348,2.7116085777567e-15,5.02555704916318e-14
"KIF11",192.932793946879,2.13200734692507,0.269821231985798,7.90155515647961,2.7544491491008e-15,5.09896384737299e-14
"RAD9B",67.8511153610831,-3.20902668455633,0.406283780055559,-7.89848584188493,2.82311839776497e-15,5.21995584637152e-14
"FAM131B",76.209595526248,-3.26801685188744,0.413780772302173,-7.89794275288582,2.83544314465014e-15,5.23660530180585e-14
"PPP4C",1226.52339882583,-1.59852416326874,0.202558193910038,-7.89167859572589,2.98148767341304e-15,5.49346069919048e-14
"RTN3",6801.96205894172,1.28325736444761,0.162621457241848,7.89107038033219,2.99605620945732e-15,5.51386213950535e-14
"CDC20",161.668741845329,2.27685771129521,0.288766405101803,7.88477354383559,3.15106426762219e-15,5.79237594742858e-14
"MAZ",521.64360037445,-3.29218122593139,0.417763082889082,-7.88049820765392,3.26078300591609e-15,5.98012436852424e-14
"DNM3",367.741946961313,2.04013611592831,0.258968447931784,7.87793313131998,3.3284074991075e-15,6.08292503776634e-14
"ESAM",1423.9282424719,2.41148088514492,0.306573863656237,7.86590499393948,3.6643857254088e-15,6.67375192392004e-14
"NEIL1",355.379576112315,-1.45227900210514,0.184674421928703,-7.8639964697754,3.72068037663064e-15,6.76066485025558e-14
"ELL3",9.63951171573904,-3.99624698452126,0.508235244782212,-7.86298672819065,3.75080768467501e-15,6.8075648794815e-14
"CSAD",169.977245471304,-1.39983390954691,0.178183935992591,-7.85611734160546,3.9622390110991e-15,7.17479146762973e-14
"C2orf74",45.7353564157989,-2.80701081986348,0.357491968264269,-7.85195492221086,4.09601725878435e-15,7.40853029880124e-14
"NRBP2",86.5071084299787,-2.4674913887261,0.314475259408931,-7.84637682901941,4.28228929087339e-15,7.71888762236058e-14
"GNAI2",6181.3641430828,-1.99786521299384,0.254856574877967,-7.83917469639729,4.53517234957059e-15,8.15607050141704e-14
"TFPI",137.075703146058,2.69239932381477,0.343499885686087,7.83813746673344,4.57278259670665e-15,8.21434249604297e-14
"TMOD4",5.74027500745628,-6.57622126082527,0.84032443894384,-7.82581221735093,5.04389745793729e-15,9.04003985302125e-14
"RPL12",4844.85315203089,-1.80043526534578,0.230118862619257,-7.82393605136441,5.11968217058048e-15,9.16545144090753e-14
"NHEJ1",64.5556176685311,-4.18187275746914,0.534676561261038,-7.82131303382024,5.22751695915668e-15,9.3478908707278e-14
"SLC52A2",340.250403006904,-1.73024542453219,0.221289662617894,-7.81891663651658,5.32798783615262e-15,9.5167637771007e-14
"PDLIM1",1646.75466883495,1.43632643806712,0.183714417668078,7.81825648905884,5.35599740415349e-15,9.5559718391752e-14
"LTBP1",1205.85061787041,2.6854765087266,0.343737786344012,7.81257288379401,5.60322226951911e-15,9.98576515648083e-14
"C2orf88",1316.3136683738,2.21165263659095,0.283150201693002,7.8108813745041,5.67894459437589e-15,1.00978933644303e-13
"AEBP1",86.4125872807959,-2.31467281309269,0.296469039318002,-7.8074689296979,5.83478537580152e-15,1.03633147462997e-13
"C3orf33",18.7913400084683,-1.69131055656442,0.2167877861354,-7.80168747840836,6.10847720105953e-15,1.0825045215181e-13
"ANKHD1",363.077681867639,-2.34640899333265,0.300812440184431,-7.80023921847794,6.17899311959553e-15,1.09377193582784e-13
"ZNF318",479.602604237332,-1.30763177959348,0.167820016841897,-7.79187014875225,6.60245686859825e-15,1.16611365880774e-13
"PGRMC1",2386.31290377757,1.70197014693392,0.218439881931312,7.79148080417431,6.62283763293107e-15,1.16840486741151e-13
"POLR2I",125.129616162623,-2.3014641638871,0.295515940707186,-7.78795268498736,6.81036737089515e-15,1.19880707783212e-13
